index,x,y,source
4616,-121.4727298,38.5292305,crossing_node
4617,-121.4727252,38.5299437,crossing_node
4618,-121.4728364,38.5296686,crossing_node
4619,-121.4728806,38.5298466,crossing_node
4620,-121.4743541,38.5288058,crossing_node
4621,-121.476717,38.5287762,crossing_node
4622,-121.4734568,38.5316703,crossing_node
4623,-121.4735883,38.5315669,crossing_node
4624,-121.4723564,38.5265938,crossing_node
4625,-121.4716491,38.5248906,crossing_node
4626,-121.4716417,38.524986,crossing_node
4627,-121.4717171,38.5248177,crossing_node
4628,-121.4717903,38.5248054,crossing_node
4629,-121.4717916,38.5250664,crossing_node
4630,-121.471968,38.5248871,crossing_node
4631,-121.471953,38.5249832,crossing_node
4632,-121.4724004,38.5280038,crossing_node
4633,-121.4726668,38.5290472,crossing_node
4634,-121.477194,38.5248526,crossing_node
4635,-121.4772873,38.5247371,crossing_node
4636,-121.4772886,38.5249615,crossing_node
4637,-121.4773948,38.5248512,crossing_node
4638,-121.4773645,38.5252389,crossing_node
4639,-121.4777402,38.524942,crossing_node
4640,-121.4780774,38.5249397,crossing_node
4641,-121.4785567,38.5249365,crossing_node
4642,-121.478784,38.5249351,crossing_node
4643,-121.4792988,38.524932,crossing_node
4644,-121.472689,38.524817,crossing_node
4645,-121.4728396,38.5248127,crossing_node
4646,-121.4732968,38.5247998,crossing_node
4647,-121.4753577,38.5247718,crossing_node
4648,-121.4772209,38.5236404,crossing_node
4649,-121.4772805,38.5235709,crossing_node
4650,-121.4772814,38.523715,crossing_node
4651,-121.4773789,38.5236394,crossing_node
4652,-121.4714542,38.5230763,crossing_node
4653,-121.473335,38.5236224,crossing_node
4654,-121.4768174,38.5236019,crossing_node
4655,-121.4716276,38.5236884,crossing_node
4656,-121.4772725,38.5224693,crossing_node
4657,-121.4708654,38.5181819,crossing_node
4658,-121.4722964,38.5181779,crossing_node
4659,-121.4739995,38.5181726,crossing_node
4660,-121.4725669,38.5182655,crossing_node
4661,-121.4747348,38.5192763,crossing_node
4662,-121.4701088,38.5182302,crossing_node
4663,-121.4699654,38.5183531,crossing_node
4664,-121.4833859,38.532849,crossing_node
4665,-121.473369,38.5318492,crossing_node
4666,-121.5025792,38.6395326,crossing_node
4667,-121.5028,38.6395516,crossing_node
4668,-121.5023842,38.639638,crossing_node
4669,-121.5023851,38.6397978,crossing_node
4670,-121.5025927,38.6398941,crossing_node
4671,-121.5027791,38.6398983,crossing_node
4672,-121.5029321,38.6397371,crossing_node
4673,-121.502504,38.6379026,crossing_node
4674,-121.5080372,38.6406113,crossing_node
4675,-121.5082979,38.6405319,crossing_node
4676,-121.5099252,38.6396706,crossing_node
4677,-121.5098885,38.6398356,crossing_node
4678,-121.5114174,38.6436917,crossing_node
4679,-121.5113793,38.6438088,crossing_node
4680,-121.5115231,38.6438542,crossing_node
4681,-121.5115517,38.6437171,crossing_node
4682,-121.5185259,38.6414212,crossing_node
4683,-121.5199061,38.6394408,crossing_node
4684,-121.5201136,38.6394707,crossing_node
4685,-121.5180137,38.6429014,crossing_node
4686,-121.5159289,38.64412,crossing_node
4687,-121.5155973,38.6439168,crossing_node
4688,-121.5157288,38.6440539,crossing_node
4689,-121.5146191,38.6445075,crossing_node
4690,-121.5133382,38.6458218,crossing_node
4691,-121.513466,38.6459385,crossing_node
4692,-121.5111797,38.6465802,crossing_node
4693,-121.5088488,38.6467056,crossing_node
4694,-121.5091267,38.646687,crossing_node
4695,-121.5088644,38.6471243,crossing_node
4696,-121.5091088,38.6471156,crossing_node
4697,-121.5395034,38.6430479,crossing_node
4698,-121.539508,38.6429438,crossing_node
4699,-121.5420026,38.6459317,crossing_node
4700,-121.5426151,38.6459253,crossing_node
4701,-121.5432342,38.6472193,crossing_node
4702,-121.543237,38.6473764,crossing_node
4703,-121.54264,38.6473807,crossing_node
4704,-121.5426376,38.6472257,crossing_node
4705,-121.5420153,38.6473858,crossing_node
4706,-121.5420133,38.6472303,crossing_node
4707,-121.5421056,38.6473101,crossing_node
4708,-121.5427121,38.6473056,crossing_node
4709,-121.5425488,38.6473068,crossing_node
4710,-121.5433189,38.6473011,crossing_node
4711,-121.5431581,38.6473023,crossing_node
4712,-121.5475212,38.651324,crossing_node
4713,-121.5464788,38.6499513,crossing_node
4714,-121.5142563,38.6405971,crossing_node
4715,-121.5198455,38.6396395,crossing_node
4716,-121.5200638,38.6396765,crossing_node
4717,-121.5203074,38.6395832,crossing_node
4718,-121.4918104,38.4579696,crossing_node
4719,-121.4919178,38.4588782,crossing_node
4720,-121.4919587,38.4587761,crossing_node
4721,-121.4927524,38.4607347,crossing_node
4722,-121.4907901,38.4598176,crossing_node
4723,-121.4909286,38.4597484,crossing_node
4724,-121.4920751,38.4594732,crossing_node
4725,-121.4908441,38.4600329,crossing_node
4726,-121.4911471,38.4606823,crossing_node
4727,-121.4912921,38.460996,crossing_node
4728,-121.4913682,38.4609776,crossing_node
4729,-121.4925942,38.4607038,crossing_node
4730,-121.4927352,38.4608824,crossing_node
4731,-121.4916386,38.4610902,crossing_node
4732,-121.4916555,38.4611446,crossing_node
4733,-121.4919897,38.4619135,crossing_node
4734,-121.4921946,38.4624294,crossing_node
4735,-121.4921239,38.4619402,crossing_node
4736,-121.4933549,38.4617151,crossing_node
4737,-121.4922371,38.4614236,crossing_node
4738,-121.4930277,38.4611884,crossing_node
4739,-121.4921465,38.4625265,crossing_node
4740,-121.4920963,38.4625384,crossing_node
4741,-121.4927051,38.4625891,crossing_node
4742,-121.4935758,38.4624004,crossing_node
4743,-121.4918095,38.4619535,crossing_node
4744,-121.4919863,38.4624748,crossing_node
4745,-121.4921308,38.4627782,crossing_node
4746,-121.4916317,38.4612843,crossing_node
4747,-121.4915731,38.4613243,crossing_node
4748,-121.4921964,38.464416,crossing_node
4749,-121.4923303,38.4636669,crossing_node
4750,-121.4922763,38.4641929,crossing_node
4751,-121.4920182,38.464967,crossing_node
4752,-121.4920963,38.4649847,crossing_node
4753,-121.4939435,38.4644001,crossing_node
4754,-121.4938825,38.4645581,crossing_node
4755,-121.4940064,38.4642374,crossing_node
4756,-121.4938434,38.4627778,crossing_node
4757,-121.4928777,38.4630496,crossing_node
4758,-121.4937693,38.4629088,crossing_node
4759,-121.4927067,38.4629152,crossing_node
4760,-121.4927304,38.4629738,crossing_node
4761,-121.4924384,38.4642301,crossing_node
4762,-121.4925017,38.4637121,crossing_node
4763,-121.4924133,38.4635524,crossing_node
4764,-121.4921346,38.4646386,crossing_node
4765,-121.4922206,38.4646594,crossing_node
4766,-121.4923482,38.464845,crossing_node
4767,-121.4923316,38.4648937,crossing_node
4768,-121.4934473,38.4651527,crossing_node
4769,-121.4934673,38.4651017,crossing_node
4770,-121.4936286,38.4650045,crossing_node
4771,-121.4937108,38.4650218,crossing_node
4772,-121.4909297,38.4611875,crossing_node
4773,-121.4915498,38.4629899,crossing_node
4774,-121.4915799,38.4631028,crossing_node
4775,-121.4909943,38.4602663,crossing_node
4776,-121.4922634,38.4599907,crossing_node
4777,-121.4918646,38.4590181,crossing_node
4778,-121.4921685,38.463419,crossing_node
4779,-121.4920778,38.463218,crossing_node
4780,-121.491191,38.46287,crossing_node
4781,-121.4913506,38.46287,crossing_node
4782,-121.4924653,38.4578303,crossing_node
4783,-121.4911457,38.4581102,crossing_node
4784,-121.4896442,38.4599878,crossing_node
4785,-121.4899364,38.4602417,crossing_node
4786,-121.4900405,38.4601752,crossing_node
4787,-121.490632,38.4661461,crossing_node
4788,-121.4908042,38.4661793,crossing_node
4789,-121.4908964,38.4665854,crossing_node
4790,-121.4909625,38.4664169,crossing_node
4791,-121.4903098,38.4664266,crossing_node
4792,-121.4917514,38.4664105,crossing_node
4793,-121.4951289,38.4666701,crossing_node
4794,-121.4954138,38.4666351,crossing_node
4795,-121.5069649,38.5728489,crossing_node
4796,-121.507106,38.572791,crossing_node
4797,-121.507202,38.5729146,crossing_node
4798,-121.507044,38.5729765,crossing_node
4799,-121.5074371,38.5717557,crossing_node
4800,-121.5074976,38.5718758,crossing_node
4801,-121.507913,38.5706646,crossing_node
4802,-121.5063404,38.571465,crossing_node
4803,-121.5083954,38.5689575,crossing_node
4804,-121.50837,38.5695556,crossing_node
4805,-121.5074753,38.5685688,crossing_node
4806,-121.507299,38.5692674,crossing_node
4807,-121.5067454,38.5702478,crossing_node
4808,-121.506818,38.5703667,crossing_node
4809,-121.5054367,38.5806187,crossing_node
4810,-121.505175,38.5809756,crossing_node
4811,-121.5048553,38.5711674,crossing_node
4812,-121.5050157,38.5711045,crossing_node
4813,-121.5061896,38.5715254,crossing_node
4814,-121.505792,38.5724379,crossing_node
4815,-121.5049324,38.5709884,crossing_node
4816,-121.5252215,38.6589773,crossing_node
4817,-121.530375,38.6621671,crossing_node
4818,-121.5307403,38.6617328,crossing_node
4819,-121.5298813,38.6623547,crossing_node
4820,-121.5309634,38.6626032,crossing_node
4821,-121.5303883,38.6632408,crossing_node
4822,-121.529555,38.6618401,crossing_node
4823,-121.529371,38.6635714,crossing_node
4824,-121.5303,38.6667127,crossing_node
4825,-121.529567,38.6668053,crossing_node
4826,-121.53036,38.6661608,crossing_node
4827,-121.527977,38.6672773,crossing_node
4828,-121.527316,38.667337,crossing_node
4829,-121.52327,38.6719645,crossing_node
4830,-121.523177,38.6717528,crossing_node
4831,-121.523345,38.6718618,crossing_node
4832,-121.523118,38.6718258,crossing_node
4833,-121.5448551,38.6500905,crossing_node
4834,-121.54558,38.6491522,crossing_node
4835,-121.5448528,38.6491584,crossing_node
4836,-121.5462416,38.6490857,crossing_node
4837,-121.5465128,38.6472777,crossing_node
4838,-121.5465095,38.6465682,crossing_node
4839,-121.5412605,38.6441409,crossing_node
4840,-121.530268,38.6662829,crossing_node
4841,-121.5361757,38.6457885,crossing_node
4842,-121.5401776,38.6463714,crossing_node
4843,-121.5402593,38.6462987,crossing_node
4844,-121.5402586,38.6464316,crossing_node
4845,-121.5403542,38.6463701,crossing_node
4846,-121.5403457,38.6458645,crossing_node
4847,-121.5402656,38.6458156,crossing_node
4848,-121.546136,38.650705,crossing_node
4849,-121.5461005,38.6513296,crossing_node
4850,-121.5463477,38.6513298,crossing_node
4851,-121.5461464,38.6519442,crossing_node
4852,-121.5468366,38.6513273,crossing_node
4853,-121.5469071,38.6512557,crossing_node
4854,-121.5469077,38.6513907,crossing_node
4855,-121.5470024,38.6513265,crossing_node
4856,-121.5462153,38.6514293,crossing_node
4857,-121.5462131,38.6512342,crossing_node
4858,-121.5475104,38.6504108,crossing_node
4859,-121.4930444,38.6561643,crossing_node
4860,-121.5218288,38.6593339,crossing_node
4861,-121.5196108,38.6593674,crossing_node
4862,-121.5014898,38.5132232,crossing_node
4863,-121.5015601,38.5134063,crossing_node
4864,-121.4522606,38.5783234,crossing_node
4865,-121.4513536,38.5788225,crossing_node
4866,-121.4512533,38.5788144,crossing_node
4867,-121.450936,38.57687,crossing_node
4868,-121.4511362,38.5768232,crossing_node
4869,-121.488887,38.6128677,crossing_node
4870,-121.4771803,38.6382618,crossing_node
4871,-121.4766974,38.637602,crossing_node
4872,-121.4749328,38.6387633,crossing_node
4873,-121.4752106,38.6387658,crossing_node
4874,-121.4753756,38.6303569,crossing_node
4875,-121.5158602,38.6132312,crossing_node
4876,-121.5160668,38.6132336,crossing_node
4877,-121.5162805,38.6132377,crossing_node
4878,-121.5163596,38.6132823,crossing_node
4879,-121.5156987,38.61419,crossing_node
4880,-121.5185152,38.6132288,crossing_node
4881,-121.5177241,38.6132689,crossing_node
4882,-121.5185169,38.6140468,crossing_node
4883,-121.5190521,38.6140008,crossing_node
4884,-121.5200117,38.6139743,crossing_node
4885,-121.517141,38.612877,crossing_node
4886,-121.5189032,38.6133398,crossing_node
4887,-121.5170892,38.614981,crossing_node
4888,-121.517278,38.6158986,crossing_node
4889,-121.5175217,38.6166148,crossing_node
4890,-121.5176873,38.6168969,crossing_node
4891,-121.5179528,38.6176103,crossing_node
4892,-121.5179679,38.6183261,crossing_node
4893,-121.5179681,38.6185541,crossing_node
4894,-121.5183466,38.6197565,crossing_node
4895,-121.5188027,38.620153,crossing_node
4896,-121.519498,38.6204549,crossing_node
4897,-121.5196236,38.6204814,crossing_node
4898,-121.5136185,38.6148245,crossing_node
4899,-121.517102,38.6141442,crossing_node
4900,-121.5168915,38.6143419,crossing_node
4901,-121.5169116,38.6144608,crossing_node
4902,-121.5101776,38.6146697,crossing_node
4903,-121.5101563,38.6147352,crossing_node
4904,-121.5103037,38.6146271,crossing_node
4905,-121.5199542,38.6378145,crossing_node
4906,-121.520169,38.6377829,crossing_node
4907,-121.5203102,38.6376706,crossing_node
4908,-121.5198865,38.6375671,crossing_node
4909,-121.5200962,38.6375223,crossing_node
4910,-121.5188602,38.6359644,crossing_node
4911,-121.5190363,38.6359003,crossing_node
4912,-121.5166475,38.6365348,crossing_node
4913,-121.5186356,38.6358298,crossing_node
4914,-121.5207931,38.6427683,crossing_node
4915,-121.5192439,38.641587,crossing_node
4916,-121.5030381,38.6516581,crossing_node
4917,-121.503505,38.6523072,crossing_node
4918,-121.504317,38.6524926,crossing_node
4919,-121.5048372,38.6526993,crossing_node
4920,-121.5041096,38.6511378,crossing_node
4921,-121.5028732,38.650072,crossing_node
4922,-121.5034007,38.6509535,crossing_node
4923,-121.5035318,38.6507514,crossing_node
4924,-121.5038564,38.6507167,crossing_node
4925,-121.5043324,38.6504686,crossing_node
4926,-121.5049977,38.6506431,crossing_node
4927,-121.5051063,38.6503825,crossing_node
4928,-121.5026397,38.6525021,crossing_node
4929,-121.502792,38.6525026,crossing_node
4930,-121.502935,38.6523759,crossing_node
4931,-121.5026367,38.6522368,crossing_node
4932,-121.5027888,38.6522385,crossing_node
4933,-121.5024782,38.6523707,crossing_node
4934,-121.5019826,38.6517183,crossing_node
4935,-121.5048283,38.6514885,crossing_node
4936,-121.5043713,38.6518803,crossing_node
4937,-121.5035091,38.6516626,crossing_node
4938,-121.5043183,38.6514864,crossing_node
4939,-121.5048305,38.6511372,crossing_node
4940,-121.503607,38.6521692,crossing_node
4941,-121.5040523,38.652244,crossing_node
4942,-121.5252259,38.6357342,crossing_node
4943,-121.5251779,38.6359273,crossing_node
4944,-121.424694,38.5534472,crossing_node
4945,-121.424845,38.5535005,crossing_node
4946,-121.5252088,38.6484996,crossing_node
4947,-121.5252812,38.648575,crossing_node
4948,-121.5233988,38.6472253,crossing_node
4949,-121.5235573,38.6473189,crossing_node
4950,-121.5234497,38.6476366,crossing_node
4951,-121.523574,38.6474847,crossing_node
4952,-121.520706,38.6456046,crossing_node
4953,-121.5208051,38.6456743,crossing_node
4954,-121.5205681,38.6459388,crossing_node
4955,-121.520724,38.6458213,crossing_node
4956,-121.5203211,38.6459118,crossing_node
4957,-121.5203675,38.6457859,crossing_node
4958,-121.5205054,38.6456606,crossing_node
4959,-121.524986,38.6484951,crossing_node
4960,-121.5250135,38.648796,crossing_node
4961,-121.5251801,38.6487032,crossing_node
4962,-121.521399,38.6465826,crossing_node
4963,-121.5230637,38.6474107,crossing_node
4964,-121.5232061,38.6472735,crossing_node
4965,-121.5232224,38.6476599,crossing_node
4966,-121.5262251,38.6527887,crossing_node
4967,-121.5257951,38.6528125,crossing_node
4968,-121.5260121,38.6528536,crossing_node
4969,-121.4757023,38.6344417,crossing_node
4970,-121.5439525,38.6526636,crossing_node
4971,-121.5440331,38.6526858,crossing_node
4972,-121.5442139,38.6525495,crossing_node
4973,-121.5441812,38.6526383,crossing_node
4974,-121.5438746,38.6525084,crossing_node
4975,-121.5307016,38.6797056,crossing_node
4976,-121.5302658,38.6788053,crossing_node
4977,-121.530869,38.6788038,crossing_node
4978,-121.5312135,38.6788044,crossing_node
4979,-121.531132,38.6800629,crossing_node
4980,-121.531339,38.679981,crossing_node
4981,-121.531471,38.6799931,crossing_node
4982,-121.5310889,38.6824751,crossing_node
4983,-121.5312939,38.6853499,crossing_node
4984,-121.5314118,38.6853511,crossing_node
4985,-121.531309,38.6802126,crossing_node
4986,-121.531446,38.6802211,crossing_node
4987,-121.5315637,38.6825036,crossing_node
4988,-121.531269,38.6823753,crossing_node
4989,-121.5314078,38.6823774,crossing_node
4990,-121.531614,38.680132,crossing_node
4991,-121.5306326,38.6825606,crossing_node
4992,-121.532375,38.6802613,crossing_node
4993,-121.532276,38.6801794,crossing_node
4994,-121.5240159,38.642875,crossing_node
4995,-121.528791,38.6428578,crossing_node
4996,-121.5275967,38.6385297,crossing_node
4997,-121.5272297,38.6388073,crossing_node
4998,-121.52474,38.6428572,crossing_node
4999,-121.5274217,38.6385169,crossing_node
5000,-121.5162601,38.6351326,crossing_node
5001,-121.517316,38.6354841,crossing_node
5002,-121.50424,38.6087443,crossing_node
5003,-121.504237,38.6081496,crossing_node
5004,-121.50435,38.6080807,crossing_node
5005,-121.504464,38.6081895,crossing_node
5006,-121.5029738,38.6091122,crossing_node
5007,-121.5027054,38.60921,crossing_node
5008,-121.5032922,38.6088796,crossing_node
5009,-121.5033966,38.6090485,crossing_node
5010,-121.50423,38.6077827,crossing_node
5011,-121.5023435,38.6077735,crossing_node
5012,-121.5024657,38.6075566,crossing_node
5013,-121.5021217,38.6075933,crossing_node
5014,-121.5022573,38.6074743,crossing_node
5015,-121.505176,38.612593,crossing_node
5016,-121.5057471,38.6118922,crossing_node
5017,-121.5056793,38.6118164,crossing_node
5018,-121.50608,38.6120361,crossing_node
5019,-121.505943,38.6122909,crossing_node
5020,-121.5057304,38.6121813,crossing_node
5021,-121.5050581,38.6130459,crossing_node
5022,-121.5061186,38.6125568,crossing_node
5023,-121.5075512,38.6117656,crossing_node
5024,-121.5072507,38.6116984,crossing_node
5025,-121.5071179,38.6118632,crossing_node
5026,-121.508935,38.6125269,crossing_node
5027,-121.5091293,38.6122767,crossing_node
5028,-121.5085732,38.6118288,crossing_node
5029,-121.5084874,38.6131326,crossing_node
5030,-121.5086809,38.6132288,crossing_node
5031,-121.5081681,38.6129738,crossing_node
5032,-121.5079903,38.6128912,crossing_node
5033,-121.5074142,38.611714,crossing_node
5034,-121.507959,38.6128129,crossing_node
5035,-121.5077,38.6109623,crossing_node
5036,-121.507457,38.6109626,crossing_node
5037,-121.507237,38.6109397,crossing_node
5038,-121.5068293,38.6093648,crossing_node
5039,-121.5069362,38.6083323,crossing_node
5040,-121.50645,38.6080951,crossing_node
5041,-121.507453,38.610304,crossing_node
5042,-121.5077048,38.6102994,crossing_node
5043,-121.5077533,38.6101821,crossing_node
5044,-121.508121,38.6103423,crossing_node
5045,-121.5059929,38.6114769,crossing_node
5046,-121.5053219,38.6117382,crossing_node
5047,-121.5070092,38.6104546,crossing_node
5048,-121.5071311,38.6103274,crossing_node
5049,-121.5070115,38.6102232,crossing_node
5050,-121.5068549,38.61032,crossing_node
5051,-121.508122,38.6105251,crossing_node
5052,-121.508548,38.6112239,crossing_node
5053,-121.4829644,38.5417269,crossing_node
5054,-121.4832217,38.5427307,crossing_node
5055,-121.5082514,38.6123633,crossing_node
5056,-121.505806,38.6121424,crossing_node
5057,-121.50745,38.6131985,crossing_node
5058,-121.508089,38.6122893,crossing_node
5059,-121.5173848,38.6142812,crossing_node
5060,-121.5174097,38.6144094,crossing_node
5061,-121.5171881,38.6146136,crossing_node
5062,-121.514766,38.6144206,crossing_node
5063,-121.5148932,38.6154972,crossing_node
5064,-121.5149476,38.6154403,crossing_node
5065,-121.515597,38.6181695,crossing_node
5066,-121.5157082,38.6178817,crossing_node
5067,-121.5157967,38.6180075,crossing_node
5068,-121.508687,38.6099471,crossing_node
5069,-121.4770517,38.6066014,crossing_node
5070,-121.4771915,38.6065774,crossing_node
5071,-121.4784198,38.6070046,crossing_node
5072,-121.530275,38.6140147,crossing_node
5073,-121.530265,38.6141122,crossing_node
5074,-121.530055,38.6142298,crossing_node
5075,-121.530145,38.6138638,crossing_node
5076,-121.4757042,38.6135472,crossing_node
5077,-121.4783952,38.6135499,crossing_node
5078,-121.4783986,38.6128599,crossing_node
5079,-121.4766718,38.6128055,crossing_node
5080,-121.4766693,38.6122385,crossing_node
5081,-121.4784083,38.6122069,crossing_node
5082,-121.4754274,38.6139659,crossing_node
5083,-121.4731799,38.6158135,crossing_node
5084,-121.4737596,38.615819,crossing_node
5085,-121.4745538,38.6158265,crossing_node
5086,-121.4752704,38.6175576,crossing_node
5087,-121.4754442,38.6164135,crossing_node
5088,-121.4754442,38.616612,crossing_node
5089,-121.4754442,38.6168082,crossing_node
5090,-121.4754442,38.6171342,crossing_node
5091,-121.4727135,38.6175321,crossing_node
5092,-121.4718557,38.6157422,crossing_node
5093,-121.4755433,38.6159431,crossing_node
5094,-121.4754185,38.6157797,crossing_node
5095,-121.4754304,38.6121578,crossing_node
5096,-121.4792678,38.6165657,crossing_node
5097,-121.4765001,38.6159369,crossing_node
5098,-121.471883,38.6112178,crossing_node
5099,-121.5340477,38.6445341,crossing_node
5100,-121.5315436,38.6454482,crossing_node
5101,-121.5316444,38.6454015,crossing_node
5102,-121.5315515,38.6455276,crossing_node
5103,-121.5316913,38.6455116,crossing_node
5104,-121.539545,38.6474085,crossing_node
5105,-121.5397535,38.6293173,crossing_node
5106,-121.5389827,38.6293204,crossing_node
5107,-121.5393758,38.6293163,crossing_node
5108,-121.536729,38.6113089,crossing_node
5109,-121.533661,38.649789,crossing_node
5110,-121.5347262,38.6497808,crossing_node
5111,-121.5348101,38.6497072,crossing_node
5112,-121.5349002,38.6497783,crossing_node
5113,-121.4515063,38.5979251,crossing_node
5114,-121.4522423,38.5979648,crossing_node
5115,-121.4506945,38.5978153,crossing_node
5116,-121.4509993,38.5985027,crossing_node
5117,-121.4511907,38.5985879,crossing_node
5118,-121.4512661,38.5986215,crossing_node
5119,-121.4511207,38.5984976,crossing_node
5120,-121.4508119,38.5974928,crossing_node
5121,-121.4513219,38.5975037,crossing_node
5122,-121.4515124,38.5975078,crossing_node
5123,-121.4517302,38.5975125,crossing_node
5124,-121.4523922,38.5975267,crossing_node
5125,-121.4515108,38.5977406,crossing_node
5126,-121.4532527,38.5997547,crossing_node
5127,-121.4569964,38.5989823,crossing_node
5128,-121.4570752,38.5978062,crossing_node
5129,-121.4578882,38.5982091,crossing_node
5130,-121.4504234,38.5977605,crossing_node
5131,-121.4504091,38.5978299,crossing_node
5132,-121.4505347,38.597678,crossing_node
5133,-121.4499386,38.5978031,crossing_node
5134,-121.4501508,38.5978557,crossing_node
5135,-121.4473992,38.596881,crossing_node
5136,-121.447476,38.5967154,crossing_node
5137,-121.4475206,38.5979892,crossing_node
5138,-121.4481663,38.5981545,crossing_node
5139,-121.4473796,38.598165,crossing_node
5140,-121.4476013,38.5982293,crossing_node
5141,-121.450175,38.5985007,crossing_node
5142,-121.4501514,38.5986166,crossing_node
5143,-121.4502666,38.5987529,crossing_node
5144,-121.4503706,38.59844,crossing_node
5145,-121.4509752,38.5987593,crossing_node
5146,-121.4510291,38.5988181,crossing_node
5147,-121.4498772,38.5997164,crossing_node
5148,-121.4502245,38.5996598,crossing_node
5149,-121.4496002,38.5996128,crossing_node
5150,-121.4496053,38.5991615,crossing_node
5151,-121.4511,38.598005,crossing_node
5152,-121.4527344,38.5979258,crossing_node
5153,-121.4969649,38.5825934,crossing_node
5154,-121.4970589,38.582375,crossing_node
5155,-121.497124,38.5825029,crossing_node
5156,-121.4968805,38.5824379,crossing_node
5157,-121.4490764,38.6024443,crossing_node
5158,-121.4490767,38.6025281,crossing_node
5159,-121.4490747,38.6030992,crossing_node
5160,-121.4490743,38.6037562,crossing_node
5161,-121.4490733,38.6039939,crossing_node
5162,-121.4209733,38.4756967,crossing_node
5163,-121.5278908,38.6534339,crossing_node
5164,-121.5281973,38.6534084,crossing_node
5165,-121.5279167,38.6543,crossing_node
5166,-121.5280396,38.6542992,crossing_node
5167,-121.5284769,38.653948,crossing_node
5168,-121.5272979,38.6531141,crossing_node
5169,-121.5275813,38.653618,crossing_node
5170,-121.5259275,38.6583579,crossing_node
5171,-121.5261098,38.6582743,crossing_node
5172,-121.5258404,38.6585219,crossing_node
5173,-121.5259221,38.6586227,crossing_node
5174,-121.44937,38.6148225,crossing_node
5175,-121.4495912,38.615635,crossing_node
5176,-121.4331778,38.6256881,crossing_node
5177,-121.4327431,38.6266789,crossing_node
5178,-121.4322164,38.6272177,crossing_node
5179,-121.4323762,38.6268692,crossing_node
5180,-121.4326315,38.6263207,crossing_node
5181,-121.432808,38.6259576,crossing_node
5182,-121.431886,38.6281575,crossing_node
5183,-121.4319909,38.6278263,crossing_node
5184,-121.4331011,38.6255768,crossing_node
5185,-121.4333657,38.6254042,crossing_node
5186,-121.4313776,38.6238399,crossing_node
5187,-121.504745,38.589477,crossing_node
5188,-121.504887,38.5895496,crossing_node
5189,-121.5048141,38.5856306,crossing_node
5190,-121.5017456,38.5843421,crossing_node
5191,-121.5034041,38.5845542,crossing_node
5192,-121.5034529,38.5846577,crossing_node
5193,-121.4953623,38.5759671,crossing_node
5194,-121.5083502,38.6402988,crossing_node
5195,-121.495017,38.5770796,crossing_node
5196,-121.4950651,38.5769658,crossing_node
5197,-121.4930359,38.5812986,crossing_node
5198,-121.4929526,38.5814909,crossing_node
5199,-121.4928856,38.5813713,crossing_node
5200,-121.4931174,38.5814342,crossing_node
5201,-121.4929955,38.5812875,crossing_node
5202,-121.4934378,38.5803995,crossing_node
5203,-121.4935201,38.5802098,crossing_node
5204,-121.4933613,38.5802809,crossing_node
5205,-121.4935965,38.5803449,crossing_node
5206,-121.49345,38.5801922,crossing_node
5207,-121.4933693,38.5803821,crossing_node
5208,-121.4938482,38.5791839,crossing_node
5209,-121.4940595,38.5792408,crossing_node
5210,-121.4939201,38.5792894,crossing_node
5211,-121.4939962,38.5791196,crossing_node
5212,-121.4943974,38.5782024,crossing_node
5213,-121.494476,38.5780217,crossing_node
5214,-121.494547,38.5781525,crossing_node
5215,-121.4943194,38.5781803,crossing_node
5216,-121.4979594,38.5861488,crossing_node
5217,-121.4957254,38.5857691,crossing_node
5218,-121.4954844,38.5857052,crossing_node
5219,-121.4956519,38.5856646,crossing_node
5220,-121.4926625,38.5715382,crossing_node
5221,-121.4926921,38.5714703,crossing_node
5222,-121.4925944,38.5713629,crossing_node
5223,-121.4925145,38.5715445,crossing_node
5224,-121.4911261,38.5710537,crossing_node
5225,-121.4912688,38.5710064,crossing_node
5226,-121.4911891,38.5711888,crossing_node
5227,-121.491363,38.5711168,crossing_node
5228,-121.4913345,38.5711838,crossing_node
5229,-121.496691,38.5726133,crossing_node
5230,-121.4969431,38.5726468,crossing_node
5231,-121.4980172,38.5729604,crossing_node
5232,-121.494441,38.5713532,crossing_node
5233,-121.4964997,38.5736623,crossing_node
5234,-121.4962623,38.5735995,crossing_node
5235,-121.4976364,38.5741244,crossing_node
5236,-121.4977155,38.5739397,crossing_node
5237,-121.4963935,38.5735924,crossing_node
5238,-121.4963115,38.5737767,crossing_node
5239,-121.4962357,38.5736611,crossing_node
5240,-121.4964731,38.5737238,crossing_node
5241,-121.4975657,38.573996,crossing_node
5242,-121.49781,38.5740581,crossing_node
5243,-121.4951633,38.5733041,crossing_node
5244,-121.4949302,38.5732421,crossing_node
5245,-121.4951409,38.5733536,crossing_node
5246,-121.4949091,38.5732886,crossing_node
5247,-121.494971,38.5734129,crossing_node
5248,-121.495046,38.5732404,crossing_node
5249,-121.4935763,38.5729331,crossing_node
5250,-121.493647,38.5730589,crossing_node
5251,-121.4937282,38.5728787,crossing_node
5252,-121.4938089,38.5729944,crossing_node
5253,-121.4935951,38.5728905,crossing_node
5254,-121.4938276,38.5729521,crossing_node
5255,-121.492237,38.5725267,crossing_node
5256,-121.491996,38.572462,crossing_node
5257,-121.4906761,38.5721054,crossing_node
5258,-121.4909093,38.5721682,crossing_node
5259,-121.492042,38.5726302,crossing_node
